date,open,high,low,close,volume
2025-03-05,496.2000,503.6300,491.2600,502.0100,46323700
2025-03-06,493.6900,498.5800,486.2000,488.2000,57574300
2025-03-07,487.1600,493.2800,480.5300,491.7900,54714700
2025-03-10,483.4500,483.9700,468.6600,472.7300,76668000
2025-03-11,472.3500,478.8100,467.0100,471.6000,68760800
2025-03-12,479.1600,481.0600,471.7900,476.9200,46971100
2025-03-13,476.2500,476.2800,466.4300,468.3400,46563300
2025-03-14,473.7300,480.5600,473.1200,479.6600,43563000
2025-03-17,479.6100,485.8400,477.8000,482.7700,41744400
2025-03-18,479.4100,479.6100,472.4100,474.5400,39072300
2025-03-19,476.8100,485.3300,474.8700,480.8900,40430300
2025-03-20,476.8800,484.5500,476.1800,479.2600,36780500
2025-03-21,474.0800,481.6100,472.9100,480.8400,42234900
2025-03-24,487.7400,491.5100,484.4000,490.6600,34567200
2025-03-25,491.3900,493.6200,490.4200,493.4600,26035200
2025-03-26,492.3000,493.1600,482.8200,484.3800,34627100
2025-03-27,482.4100,486.5800,480.2500,481.6200,33469800
2025-03-28,479.8100,480.5200,468.0500,468.9400,46363800
2025-03-31,461.9200,469.8600,457.3300,468.9200,53000300
2025-04-01,467.3000,473.6300,464.4200,472.7000,41156200
2025-04-02,466.1200,479.5600,465.8600,476.1500,49894500
2025-04-03,456.4400,460.0700,450.1400,450.6600,70456300
2025-04-04,438.1400,440.3700,422.6700,422.6700,117088400
2025-04-07,408.6600,443.1400,402.3900,423.6900,161557000
2025-04-08,438.1600,443.1400,409.7900,416.0600,101248100
2025-04-09,415.5700,467.8300,415.4300,466.0000,142876900
2025-04-10,453.5600,455.5900,432.6300,446.1800,108384100
2025-04-11,444.6500,455.7900,441.3300,454.4000,52483800
2025-04-14,464.4600,465.0500,452.6300,457.4800,43941200
2025-04-15,458.5400,462.3800,456.1500,457.9900,35404200
2025-04-16,449.0300,452.6200,437.7600,444.1800,48980600
2025-04-17,447.1700,447.7500,441.3600,444.1000,44837000
2025-04-21,438.2300,439.0800,427.9300,433.1100,44149300
2025-04-22,438.8200,447.5800,437.6200,444.4800,52304400
2025-04-23,458.1700,463.3800,452.8800,454.5600,55801100
2025-04-24,456.4800,467.6600,455.8300,467.3500,45956100
2025-04-25,466.9700,473.0900,465.3900,472.5600,38697100
2025-04-28,473.0300,474.8100,466.0300,472.4100,33550800
2025-04-29,470.1700,476.4200,469.5900,475.5300,30613100
2025-04-30,467.1300,477.2000,462.4300,475.4700,46810600
2025-05-01,483.4100,487.1800,480.7400,481.6800,43316500
2025-05-02,486.5400,490.9100,484.8300,488.8300,39218100
2025-05-05,484.6000,489.0300,484.1000,485.9300,28309500
2025-05-06,479.5600,485.0500,478.1900,481.4100,32786300
2025-05-07,482.0800,485.8000,476.7800,483.3000,38006300
2025-05-08,488.5300,492.7000,484.1700,488.2900,39577600
2025-05-09,490.2100,491.5400,486.2000,487.9700,27767400
2025-05-12,506.9900,507.8900,501.4800,507.8500,45090600
2025-05-13,509.1600,517.3900,508.4200,515.5900,53269600
2025-05-14,516.7700,519.2300,515.7500,518.6800,47014500
2025-05-15,516.5200,521.9300,515.1700,519.2500,50153300
2025-05-16,520.6600,521.7000,517.1000,521.5100,48394600
2025-05-19,514.2400,522.5300,514.2400,522.0100,52536200
2025-05-20,519.4700,520.9300,516.6600,520.2700,42517600
2025-05-21,516.2700,523.0000,511.2400,513.0400,71292800
2025-05-22,513.6600,517.7100,512.3000,514.0000,55607200
2025-05-23,506.1800,511.8400,505.5800,509.2400,58368100
2025-05-27,516.1500,521.7100,514.5900,521.2200,47226300
2025-05-28,522.1800,523.6800,518.3900,518.9100,46637200
2025-05-29,526.3300,526.4800,517.3200,519.9300,58513300
2025-05-30,519.4400,520.6800,511.9300,519.1100,67662800
2025-06-02,517.2400,523.4500,515.9700,523.2100,44762800
2025-06-03,523.5600,528.7400,522.6900,527.3000,44070300
2025-06-04,528.0100,529.8400,525.9700,528.7700,41359300
2025-06-05,530.1800,533.0500,522.6600,524.7900,61031200
2025-06-06,530.0000,531.8000,528.2100,529.9200,42467000
2025-06-09,530.1400,532.3500,529.0100,530.7000,33688700
2025-06-10,531.1700,534.9000,528.8900,534.2100,40664800
2025-06-11,535.6200,536.7800,530.1100,532.4100,53701000
2025-06-12,531.0900,534.6400,530.8400,533.6600,34104900
2025-06-13,527.6800,531.8700,525.7300,526.9600,55814400
2025-06-16,530.5000,535.3700,530.4500,534.2900,37622100
2025-06-17,531.7100,533.3300,527.9100,529.0800,42180900
2025-06-18,530.1000,532.5500,527.4000,528.9900,43983500
2025-06-20,532.2600,533.5600,524.8800,526.8300,61643500
2025-06-23,526.8100,532.1700,523.6500,531.6500,50666100
2025-06-24,536.8900,540.7000,536.2700,539.7800,45442000
2025-06-25,542.0600,543.3100,539.3800,541.1600,44804200
2025-06-26,543.3500,546.6700,541.5200,546.2200,43811400
2025-06-27,547.2600,549.9900,544.5400,548.0900,57577100
2025-06-30,551.2600,552.8000,549.0100,551.6400,45548700
2025-07-01,549.7300,550.7100,544.6600,546.9900,56166700
2025-07-02,546.1600,551.0000,546.1200,550.8000,36538300
2025-07-03,553.1800,557.2000,553.1800,556.2200,26443500
2025-07-07,553.5200,554.3400,549.5800,552.0300,45349300
2025-07-08,553.3800,554.0100,551.1000,552.3400,36153300
2025-07-09,554.4800,557.6300,553.1000,556.2500,43045500
2025-07-10,556.8900,557.3000,552.7500,555.4500,34710900
2025-07-11,553.3000,555.7900,552.0500,554.2000,39618600
2025-07-14,553.9900,556.9500,551.6300,556.2100,36453300
2025-07-15,560.2500,560.8000,556.6600,556.7200,43277700
2025-07-16,557.2800,560.2100,551.5600,557.2900,52314700
2025-07-17,558.0200,562.3100,557.2100,561.8000,40423800
2025-07-18,563.1200,564.7300,559.9800,561.2600,50484700
2025-07-21,562.0900,566.0600,562.0600,564.1700,39595200
2025-07-22,564.3000,564.3500,558.6100,561.2500,43270600
2025-07-23,562.3400,563.8500,559.5800,563.8100,40215300
2025-07-24,565.1300,566.2400,563.2900,565.0100,42275500
2025-07-25,564.9300,567.7000,564.2700,566.3700,30630800
2025-07-28,567.7400,569.0400,566.8700,568.1400,31498700
2025-07-29,570.7600,572.1100,566.5300,567.2600,45463300
2025-07-30,568.1800,570.6200,565.0500,568.0200,43433800
2025-07-31,574.5400,574.6300,563.8700,565.0100,64613600
2025-08-01,558.8300,559.0200,551.6800,553.8800,69400800
2025-08-04,559.0500,564.3200,558.9500,564.1000,47669800
2025-08-05,565.3900,566.5600,559.7300,560.2700,48666600
2025-08-06,561.1100,567.7600,560.6300,567.3200,41823700
2025-08-07,571.6700,573.3200,565.1100,569.2400,44463000
2025-08-08,570.4500,574.7700,570.1500,574.5500,35255500
2025-08-11,574.6900,576.8000,571.5700,572.8500,33112900
2025-08-12,575.1600,580.3500,572.4900,580.0500,42143300
2025-08-13,582.7600,583.3200,578.9400,580.3400,41209300
2025-08-14,578.2800,581.8800,577.9100,579.8900,45425000
2025-08-15,579.8000,579.8400,575.5700,577.3400,49480200
2025-08-18,576.4400,577.7700,575.2400,577.1100,29831000
2025-08-19,576.3900,576.5600,568.2500,569.2800,53752600
2025-08-20,568.3300,568.4500,558.8400,565.9000,76781100
2025-08-21,564.3500,566.4900,560.9800,563.2800,46436900
2025-08-22,564.6700,573.9900,563.2700,571.9700,51502100
2025-08-25,570.4000,573.2900,569.1600,570.3200,34044700
2025-08-26,569.8300,572.9200,568.8000,572.6100,34103000
2025-08-27,571.5900,574.4100,570.3700,573.4900,36927100
2025-08-28,574.1100,578.0000,572.4600,577.0800,46787900
2025-08-29,574.6600,575.0300,568.5400,570.4000,56030400
2025-09-02,561.3100,565.9700,559.5400,565.6200,65876800
2025-09-03,569.2300,571.7000,566.7300,570.0700,54230200
2025-09-04,570.7400,575.6000,569.0300,575.2300,47526300
2025-09-05,580.4900,581.1200,571.5300,576.0600,68342500
2025-09-08,578.3700,580.8400,577.7700,578.8700,46371400
2025-09-09,579.6700,580.9400,577.0400,580.5100,44007600
2025-09-10,583.7400,583.7700,578.5500,580.7000,49308000
2025-09-11,583.2400,584.8800,581.6200,584.0800,44745800
2025-09-12,585.0400,587.8600,584.1000,586.6600,50745900
2025-09-15,588.4400,591.7900,588.2900,591.6800,44360300
2025-09-16,592.6100,592.8600,590.4900,591.1800,36942100
2025-09-17,591.1000,591.7500,584.3700,590.0000,69384800
2025-09-18,594.9100,598.1400,592.9600,595.3200,61069300
2025-09-19,597.3300,600.0500,595.8500,599.3500,58196100
2025-09-22,597.7400,602.8700,597.7200,602.2000,57154800
2025-09-23,602.3700,602.5700,596.9800,598.2000,64635500
2025-09-24,599.5800,599.9000,593.3600,596.1000,49850300
2025-09-25,592.2000,595.1200,588.5000,593.5300,70920200
2025-09-26,594.3500,596.3000,591.0600,595.9700,54337400
2025-09-29,599.1100,602.0500,597.4100,598.7300,48332900
2025-09-30,598.4300,600.7100,596.1000,600.3700,46533800
2025-10-01,597.1700,603.7900,596.3400,603.2500,46899600
2025-10-02,607.0600,607.1600,602.9300,605.7300,43765400
2025-10-03,606.5100,607.3300,601.3900,603.1800,46482100
2025-10-06,608.4500,609.3600,605.9700,607.7100,41962100
2025-10-07,609.0200,609.7100,603.0300,604.5100,58209500
2025-10-08,605.4100,611.7500,605.2600,611.4400,50629800
2025-10-09,611.4800,611.6100,607.4800,610.7000,45551000
2025-10-10,611.4000,613.1800,589.0500,589.5000,97614800
2025-10-13,599.6800,602.9500,597.2300,602.0100,65872600
2025-10-14,595.3100,602.6900,590.1300,598.0000,69203200
2025-10-15,604.0100,606.7000,595.9300,602.2200,62805500
2025-10-16,605.1100,608.3100,595.5000,599.9900,70982000
2025-10-17,597.9500,605.5100,596.3700,603.9300,72024900
2025-10-20,607.1400,612.8000,607.0700,611.5400,45761700
2025-10-21,611.6400,612.7200,609.3200,611.3800,44538200
2025-10-22,610.8200,611.4100,599.7400,605.4900,61478800
2025-10-23,604.9100,611.3700,604.5200,610.5800,42844300
2025-10-24,615.9900,618.4200,615.1300,617.1000,47632500
2025-10-27,624.5200,628.5500,624.0300,628.0900,54098600
2025-10-28,630.3600,634.6800,629.2500,632.9200,61195700
2025-10-29,635.5900,637.0100,630.2500,635.7700,67422800
2025-10-30,632.1700,633.5000,625.9400,626.0500,61628600
2025-10-31,634.1700,634.2000,626.6900,629.0700,66305100
2025-11-03,635.1100,635.8200,629.8500,632.0800,37154300
2025-11-04,623.2800,626.9500,618.4600,619.2500,63830800
2025-11-05,618.4900,626.6000,617.2100,623.2800,48688500
2025-11-06,621.7900,622.0400,610.3000,611.6700,72115100
2025-11-07,608.3100,609.9500,598.6700,609.7400,81835400
2025-11-10,618.9200,624.3100,616.8900,623.2300,55919900
2025-11-11,620.5700,622.7200,617.5200,621.5700,44868800
2025-11-12,624.8400,624.8600,617.8100,621.0800,47444400
2025-11-13,617.5400,618.1200,606.0800,608.4000,71333600
2025-11-14,599.5500,613.3500,597.1700,608.8600,80087300
2025-11-17,606.3000,612.4800,599.8700,603.6600,63850400
2025-11-18,599.6200,602.3100,591.3400,596.3100,83327300
2025-11-19,597.0700,606.1600,594.5900,599.8700,73111500
2025-11-20,611.6200,614.0300,584.7500,585.6700,117743200
2025-11-21,587.4700,596.9800,580.7400,590.0700,103344200
2025-11-24,595.2800,606.6800,595.1600,605.1600,60168100
2025-11-25,603.5100,610.2600,597.3200,608.8900,57560900
2025-11-26,612.5100,616.1900,610.3900,614.2700,42393600
2025-11-28,616.1100,619.3200,615.4200,619.2500,23034400
2025-12-01,613.6300,619.4400,612.5200,617.1700,40957600
2025-12-02,619.4600,623.7500,617.5900,622.0000,54541800
2025-12-03,619.6200,624.2200,618.0300,623.5200,47841600
2025-12-04,624.9300,624.9400,619.5400,622.9400,47067800
2025-12-05,624.3800,628.9200,623.7100,625.4800,53614200
2025-12-08,627.2100,628.8400,621.6900,624.2800,43462400
2025-12-09,623.0100,625.8700,621.0000,625.0500,37156000
2025-12-10,623.8500,629.2100,620.9900,627.6100,55031400
2025-12-11,623.8200,625.7800,617.7200,625.5800,58272800
2025-12-12,622.0800,623.5400,611.3600,613.6200,75158700
2025-12-15,618.3700,618.4200,609.3200,610.5400,49538200
2025-12-16,608.2600,613.5100,606.9100,611.7500,55152800
2025-12-17,613.0600,613.6500,600.2800,600.4100,70654300
2025-12-18,609.8000,612.9300,606.9200,609.1100,78875800
2025-12-19,611.9500,617.6200,611.8700,617.0500,60369800
2025-12-22,621.3500,621.6500,617.7700,619.2100,43703100
2025-12-23,618.2000,622.4100,617.7800,622.1100,41120400
2025-12-24,621.9900,624.2800,621.7200,623.9300,18468700
2025-12-26,624.6600,625.5200,623.1400,623.8900,28959800
2025-12-29,620.1000,622.7800,618.7300,620.8700,32458300
2025-12-30,619.8400,622.1800,619.2200,619.4300,31226800
2025-12-31,619.6500,619.9600,614.0500,614.3100,40746500
2026-01-02,620.0600,622.8500,610.1500,613.1200,61859200
2026-01-05,619.3200,620.8100,616.7200,617.9900,46828400
2026-01-06,619.2300,624.0200,618.5400,623.4200,43137500
2026-01-07,623.0400,627.9400,622.5600,624.0200,44880300
2026-01-08,623.0300,623.4200,617.8000,620.4700,50435900
2026-01-09,621.4100,627.8900,619.0600,626.6500,49688700
2026-01-12,622.3100,628.8500,622.2600,627.1700,37388700
2026-01-13,627.2700,629.4700,623.7000,626.2400,44481400
2026-01-14,622.2400,623.4500,614.5600,619.5500,72598700
2026-01-15,626.6000,630.0000,620.7500,621.7800,53934900
2026-01-16,625.5000,626.0800,618.8800,621.2600,61058100
2026-01-20,610.5300,615.0600,607.0500,608.0600,81988900
2026-01-21,609.4700,620.4200,607.8600,616.2800,79837900
2026-01-22,622.3500,622.4600,617.7800,620.7600,42254800
2026-01-23,619.7300,625.4000,618.6500,622.7200,43645800
2026-01-26,623.2100,627.6100,622.1200,625.4600,35983000
2026-01-27,628.9100,632.0400,627.3400,631.1300,38997200
2026-01-28,635.4600,636.6000,631.8100,633.2200,50691700
2026-01-29,632.6500,633.6700,618.2700,629.4300,79944000
2026-01-30,625.7100,628.2600,619.3000,621.8700,65650700
2026-02-02,618.7000,628.4900,618.6600,626.1400,49020300
2026-02-03,628.3000,629.9800,610.9600,616.5200,81234000
2026-02-04,615.0200,615.1000,600.4700,605.7500,81850700
2026-02-05,600.2100,604.8100,594.7600,597.0300,89354500
2026-02-06,600.1900,611.4100,598.7700,609.6500,78019300
2026-02-09,607.5400,616.4600,605.0700,614.3200,56797600
2026-02-10,615.3100,617.0200,611.0100,611.4700,53938900
2026-02-11,616.3800,617.5200,607.6900,613.1100,58575100
2026-02-12,614.7100,615.8100,599.5700,600.6400,81378900
2026-02-13,600.4300,606.4800,596.4200,601.9200,69237500
2026-02-17,598.3800,603.9500,593.3400,601.3000,69013800
2026-02-18,602.1100,609.7700,600.7200,605.7900,64250700
2026-02-19,602.8100,605.8200,600.7500,603.4700,60960800
2026-02-20,600.1200,610.3500,599.2300,608.8100,74127300
2026-02-23,606.6100,608.0100,599.0500,601.4100,63859100
2026-02-24,602.4000,608.9900,599.7300,607.8700,55023700
2026-02-25,611.0700,616.8300,611.0000,616.6800,55710700
2026-02-26,615.5900,615.5900,603.9800,609.2400,96178900
2026-02-27,602.9800,608.3200,602.1900,607.2900,68125200
2026-03-02,598.8600,609.9200,597.9900,608.0900,75264600
2026-03-03,596.3300,603.9600,591.8700,601.5800,97015500
2026-03-04,604.1600,612.8800,603.4300,610.7500,70943900
2026-03-05,607.4000,612.7600,602.2600,608.9100,89602400
2026-03-06,600.3100,606.0000,598.3300,599.7500,86302300
2026-03-09,594.2300,609.2700,591.3300,607.7600,93068200
2026-03-10,607.7800,613.2900,605.4200,607.7700,64078900
2026-03-11,608.9500,612.4300,605.0300,607.6900,60114800
2026-03-12,602.7600,604.1400,597.0500,597.2600,71836600
2026-03-13,599.7300,603.6000,592.5700,593.7200,63145500
2026-03-16,600.0400,603.8600,599.1100,600.3800,49077200
2026-03-17,603.1400,605.9000,601.8700,603.3100,47106600
2026-03-18,601.4900,603.1600,594.5600,594.9000,56128000
2026-03-19,589.5100,595.8000,587.0800,593.0200,75597600
2026-03-20,591.0600,591.1700,578.5400,582.0600,91964700
2026-03-23,590.5200,595.0800,585.9600,588.0000,89936100
2026-03-24,584.8100,587.9300,581.9300,583.9800,57750900
2026-03-25,589.1400,591.3700,585.6900,587.8200,60475500
2026-03-26,582.6000,584.6300,573.4300,573.7900,81492100
2026-03-27,570.8100,571.0200,561.5700,562.5800,82702200
2026-03-30,567.3800,568.0500,555.6000,558.2800,70602600
2026-03-31,564.2900,578.6400,564.2100,577.1800,95878000
2026-04-01,581.4800,587.7400,580.4200,584.3100,79435100
2026-04-02,573.9700,586.0500,571.9200,584.9800,50941700
2026-04-06,586.2300,590.6100,584.6900,588.5000,35108500
2026-04-07,585.6400,588.9800,578.4000,588.5900,49948200
2026-04-08,608.7100,609.9000,602.1200,606.0900,63086000
2026-04-09,605.9300,610.5000,603.0300,610.1900,37837500
2026-04-10,611.8400,613.6700,609.5800,611.0700,34038500
2026-04-13,609.4800,626.7400,608.1100,617.3900,32972100
2026-04-14,620.2200,628.6000,620.1000,628.6000,49921100
2026-04-15,629.0800,637.8300,628.2000,637.4000,50102400
2026-04-16,639.2100,642.1800,635.2600,640.4700,42320600
2026-04-17,645.5900,650.0000,644.0700,648.8500,53488900
2026-04-20,648.0400,648.7600,642.5200,646.7900,37138500
2026-04-21,648.4100,650.2000,642.2100,644.3300,39580500
2026-04-22,650.1500,655.3300,648.5200,655.1100,37368400
2026-04-23,653.5500,656.9200,645.5200,651.4200,40099800
2026-04-24,658.5100,664.5100,656.5300,663.8800,45563100
2026-04-27,663.4000,664.4300,660.6900,664.2300,32717000
2026-04-28,657.4100,659.6400,653.8100,657.5500,34147900
2026-04-29,658.6300,661.7200,656.5900,661.5700,31724900
2026-04-30,665.3500,668.9000,657.5600,667.7400,40622200
2026-05-01,669.1600,675.9700,668.8000,674.1500,39172600
2026-05-04,674.6600,676.7300,668.9000,672.8800,34542000
2026-05-05,677.9600,682.7700,677.5100,681.6100,37101100
2026-05-06,687.7800,695.9300,686.4800,695.7700,38778500
2026-05-07,696.5800,701.2400,691.7700,694.9400,43779100
2026-05-08,699.9200,711.2300,699.5000,711.2300,44320400
2026-05-11,710.3600,714.5900,708.9100,713.2900,36019100
2026-05-12,708.2200,710.1800,696.6400,707.2400,45873000
2026-05-13,709.9600,716.6500,704.8300,714.7100,40012500
2026-05-14,714.6200,722.0300,714.2200,719.7900,33327500
2026-05-15,710.1400,715.1300,705.5500,708.9300,51792700
2026-05-18,711.5400,712.0700,698.8500,705.8800,49834500
2026-05-19,699.8100,706.4900,695.2500,701.5300,46827500
2026-05-20,705.2900,713.1500,703.7900,713.1500,36779200
2026-05-21,708.9900,717.1200,706.7700,714.5100,36415400
2026-05-22,718.0700,722.1200,715.9500,717.5400,33118600
2026-05-26,725.9600,731.1700,724.1600,730.2800,34254700
2026-05-27,732.9600,733.3200,725.4400,729.4500,35148700
2026-05-28,729.7300,736.6000,726.4100,735.6000,32840000
2026-05-29,737.8400,741.6300,735.2500,738.3100,37541700
2026-06-01,737.0400,745.6500,735.9900,742.7400,33890600
2026-06-02,742.4000,746.4400,739.2300,746.1600,30085200
2026-06-03,747.3100,748.6500,741.0100,744.2100,40270200
2026-06-04,735.4800,743.5000,732.6200,740.6100,40782600
2026-06-05,730.0600,731.6900,704.3200,705.0600,99606600
2026-06-08,717.8100,723.0300,713.0700,716.0700,47401500
2026-06-09,722.9800,725.6600,686.3700,707.8300,91932200
2026-06-10,701.6600,711.2800,692.9300,693.6900,65334300
2026-06-11,699.2900,718.3700,695.0000,717.1200,71798900
2026-06-12,717.6100,724.0100,711.2800,721.3400,51168400
2026-06-15,738.1000,744.7600,737.3800,744.0000,46710200
2026-06-16,742.2500,744.2200,729.6400,729.8600,45348700
2026-06-17,735.1900,735.6800,720.8500,722.5100,51669300
2026-06-18,737.2000,741.8200,732.5100,740.6200,50154600
2026-06-22,742.0200,745.4500,734.3900,737.9500,43518600
2026-06-23,715.7400,723.6100,712.1100,713.6500,53354200
2026-06-24,715.3700,719.9300,704.4500,710.6200,52480400
2026-06-25,725.9000,726.8300,705.3000,716.3800,49668000
2026-06-26,707.1300,715.5600,702.8100,706.5200,47081800
2026-06-29,713.9900,724.5800,705.1700,724.0800,44939100
2026-06-30,724.1800,737.6200,723.9100,736.4000,42121800
2026-07-01,729.1900,731.9200,724.6000,725.1700,40803800
2026-07-02,725.5800,730.8300,707.5600,712.6000,50959800
2026-07-06,719.9300,726.0800,718.4500,722.8200,30220400
2026-07-07,714.1700,716.3500,704.9000,709.4300,42483100
2026-07-08,704.9500,712.2600,700.9100,711.4400,35603200
2026-07-09,718.3300,724.2300,715.1300,723.2800,33654700
2026-07-10,720.7000,726.3900,717.0000,725.5100,26415900
2026-07-13,717.7200,718.7400,710.0800,711.7400,36552400
2026-07-14,720.2200,722.2900,714.3400,719.6900,29448100
2026-07-15,723.8500,724.3600,710.2300,717.7400,32627600
2026-07-16,712.0100,713.6000,702.6100,705.9400,39402000
2026-07-17,691.6500,702.3000,686.7600,695.3300,54109300
2026-07-20,702.1600,705.8000,695.5100,696.0600,29687600
2026-07-21,706.5700,710.0500,702.8000,708.9700,33728300
2026-07-22,703.6200,709.6500,703.6200,705.3500,23692200
2026-07-23,694.6700,698.6600,687.7900,691.9600,44028600
2026-07-24,690.4100,692.6300,682.4800,684.2300,42876700
2026-07-27,691.6800,692.3000,675.9500,682.1200,42681500
2026-07-28,676.2300,679.4000,667.8800,675.4900,51398700
2026-07-29,675.5100,680.0500,661.1400,661.7300,57233300
2026-07-30,674.7600,685.1200,673.3000,683.5500,66753700
2026-07-31,692.1100,695.7700,680.0500,687.9900,50443900
2026-08-07,473.1805,478.8237,461.0598,466.7030,8874115
